tanggal,kota,suhu_min,suhu_max,suhu_rata,curah_hujan,kelembaban,kecepatan_angin,lama_penyinaran,kondisi_cuaca
2023-12-12,Batu,18.2955,26.995499,21.876753,2.3000002,87.18107,5.631604,12.094839,Berawan
2023-12-13,Batu,18.8955,26.245499,21.657999,58.199997,91.04684,3.7867234,9.354746,Hujan
2023-12-14,Batu,19.6955,24.1455,21.345503,43.8,95.45643,5.0562468,7.1115327,Hujan
2023-12-15,Batu,19.9455,24.245499,21.312168,36.2,95.52271,4.876627,6.0489078,Hujan
2023-12-16,Batu,19.8955,25.3955,22.043413,6.7000003,92.636986,5.7557936,11.644657,Hujan
2023-12-17,Batu,19.1455,24.995499,21.543417,4.7999997,92.06268,5.9822736,10.60551,Berawan
2023-12-18,Batu,18.4455,25.745499,21.547583,0.2,87.43878,6.997707,11.339978,Berawan
2023-12-19,Batu,17.6955,25.245499,20.82258,0.1,85.039795,6.2079115,12.463586,Berawan
2023-12-20,Batu,16.6955,25.495499,20.632998,0.0,81.89579,6.149688,12.464012,Cerah
2023-12-21,Batu,17.745499,25.6955,21.435083,6.6,84.50644,4.801079,11.0774145,Hujan
2023-12-22,Batu,18.6455,26.245499,21.539251,4.8,90.323524,6.2920675,10.615712,Berawan
2023-12-23,Batu,18.595499,26.595499,22.299665,0.70000005,82.26019,5.871429,12.174942,Berawan
2023-12-24,Batu,18.595499,27.095499,22.437166,0.0,82.93183,6.16425,11.882774,Cerah
2023-12-25,Batu,19.6955,25.4455,21.86425,31.799997,85.3664,3.8384259,6.9247026,Hujan
2023-12-26,Batu,19.3955,25.845499,21.76008,4.2999997,88.36956,4.083118,8.645908,Berawan
2023-12-27,Batu,19.6955,24.595499,21.7955,3.6000001,91.85532,4.451581,8.279558,Berawan
2023-12-28,Batu,19.995499,25.7955,22.170496,1.7,90.3747,4.3865047,10.285468,Berawan
2023-12-29,Batu,19.345499,25.3955,22.220499,2.9999998,89.89172,4.5288773,11.679764,Berawan
2023-12-30,Batu,20.095499,26.345499,22.353834,4.4999995,92.17147,4.8529615,7.5737934,Berawan
2023-12-31,Batu,19.8955,26.095499,22.353834,4.1,91.18002,4.840497,9.991842,Berawan
2024-01-01,Batu,20.5455,26.095499,22.697578,1.4000001,88.69461,4.8235674,8.763804,Berawan
2024-01-02,Batu,20.4455,26.4455,22.868416,6.299999,87.77695,4.9040055,11.251364,Hujan
2024-01-03,Batu,19.7955,26.245499,22.741333,2.7999997,86.718834,4.8054366,8.690852,Berawan
2024-01-04,Batu,19.8955,26.3955,22.672585,5.2000003,87.80474,4.380469,10.384331,Hujan
2024-01-05,Batu,20.095499,26.1955,22.133001,5.2000003,91.2277,4.0535383,9.27658,Hujan
2024-01-06,Batu,19.745499,24.9455,21.841333,11.499999,91.69698,3.7620676,7.3088574,Hujan
2024-01-07,Batu,19.845499,25.6455,21.876753,4.5,88.67456,3.61544,7.1340756,Berawan
2024-01-08,Batu,19.3955,25.6955,21.945501,16.400002,88.93922,3.775964,8.511023,Hujan
2024-01-09,Batu,19.7955,26.595499,22.189249,11.700001,90.18036,4.2008147,7.0823665,Hujan
2024-01-10,Batu,19.845499,26.8955,22.603836,5.8,88.93522,4.456212,9.412875,Hujan
2024-01-11,Batu,19.6955,27.2955,22.653833,1.4000001,88.899864,5.8981256,11.9385805,Berawan
2024-01-12,Batu,17.595499,26.095499,21.626747,0.2,83.01913,5.4976816,11.6722145,Berawan
2024-01-13,Batu,17.7955,25.845499,21.582998,3.0000002,87.49087,6.844366,11.949265,Berawan
2024-01-14,Batu,17.845499,25.6955,21.858,0.9000001,88.517845,5.510842,9.395797,Berawan
2024-01-15,Batu,18.6955,26.245499,21.914251,3.4,88.45517,4.6305676,8.725704,Berawan
2024-01-16,Batu,19.3955,26.745499,22.155914,2.5,89.7994,4.279422,10.994666,Berawan
2024-01-17,Batu,19.745499,25.6955,22.191332,18.600002,89.49218,2.6901772,8.944411,Hujan
2024-01-18,Batu,19.845499,24.245499,21.626749,5.7,91.462036,5.51864,8.070953,Hujan
2024-01-19,Batu,19.5455,23.245499,20.841333,7.700001,93.1535,5.0791955,4.7053547,Hujan
2024-01-20,Batu,18.9455,24.9455,21.453835,3.3999999,88.37121,6.9507995,11.584224,Berawan
2024-01-21,Batu,19.0455,25.595499,21.564247,3.2000003,86.87549,5.7477202,8.872071,Berawan
2024-01-22,Batu,19.6455,25.345499,21.82258,4.2999997,86.6941,4.745681,10.468672,Berawan
2024-01-23,Batu,19.4455,25.5455,21.862167,1.2,88.37165,5.74247,10.610193,Berawan
2024-01-24,Batu,19.2955,26.3955,21.839249,5.6,87.12586,4.774756,10.118549,Hujan
2024-01-25,Batu,19.7955,25.995499,21.880919,25.8,87.686615,3.3126001,9.730019,Hujan
2024-01-26,Batu,19.2955,25.495499,21.685081,29.999998,89.304436,3.0716982,7.9858437,Hujan
2024-01-27,Batu,18.995499,25.1455,21.785082,8.8,88.91329,2.5550988,11.179232,Hujan
2024-01-28,Batu,19.1955,25.0455,21.601746,35.399994,88.71319,2.8949366,10.056628,Hujan
2024-01-29,Batu,19.745499,25.0455,21.495499,42.1,90.91973,3.835396,4.4521313,Hujan
2024-01-30,Batu,19.345499,24.9455,21.501747,20.900002,89.08887,3.521167,7.154833,Hujan
2024-01-31,Batu,19.245499,25.0455,21.61425,18.1,88.5159,4.3388453,8.203466,Hujan
2024-02-01,Batu,19.495499,25.6955,22.030912,11.500001,85.16831,3.9698594,8.449835,Hujan
2024-02-02,Batu,18.9455,25.4455,21.668417,18.0,90.27819,3.8694358,7.283223,Hujan
2024-02-03,Batu,19.595499,23.1955,20.912167,63.199993,94.689415,3.4040112,3.9692085,Hujan
2024-02-04,Batu,19.3955,24.1455,21.410082,4.9,91.08566,4.274674,8.715503,Berawan
2024-02-05,Batu,18.9455,25.245499,21.657999,12.700001,88.49085,3.7738402,7.8895187,Hujan
2024-02-06,Batu,19.5455,24.9455,21.483,30.4,90.497856,3.5268087,5.0233693,Hujan
2024-02-07,Batu,19.3955,25.7955,21.872583,11.9,88.45057,3.184374,8.548411,Hujan
2024-02-08,Batu,19.245499,25.1955,21.470497,3.8,90.26493,3.6039383,9.155335,Berawan
2024-02-09,Batu,19.1455,25.2955,21.69758,8.3,89.529205,3.7863379,8.008469,Hujan
2024-02-10,Batu,19.6955,24.5455,21.641335,13.0,91.87954,3.7986155,6.0893936,Hujan
2024-02-11,Batu,19.0455,24.845499,21.35383,21.499998,92.339325,4.791001,8.296758,Hujan
2024-02-12,Batu,19.4455,25.6955,21.780914,19.400002,88.041145,3.9019372,9.043802,Hujan
2024-02-13,Batu,19.245499,25.3955,22.01425,19.199999,90.67077,3.5368094,9.0,Hujan
2024-02-14,Batu,20.3955,24.9455,22.355913,21.300001,91.23754,3.4362392,9.666915,Hujan
2024-02-15,Batu,19.6955,25.9455,22.4205,3.7999997,91.45237,4.288205,10.633792,Berawan
2024-02-16,Batu,19.9455,26.1455,22.597582,1.2,90.94907,5.1851873,11.237058,Berawan
2024-02-17,Batu,19.745499,24.995499,21.851746,2.6000001,91.09036,3.9306648,8.111351,Berawan
2024-02-18,Batu,19.9455,24.9455,21.832998,9.000001,89.753426,3.5585692,6.0046625,Hujan
2024-02-19,Batu,18.995499,26.3955,22.312164,40.4,88.67026,4.2154794,8.769628,Hujan
2024-02-20,Batu,20.0455,26.6955,22.899666,11.8,89.69361,3.4452055,9.927079,Hujan
2024-02-21,Batu,19.845499,26.7955,22.697584,4.0,89.80808,4.9039154,10.828793,Berawan
2024-02-22,Batu,19.6455,26.995499,22.778831,7.4999995,86.57645,4.366525,11.581493,Hujan
2024-02-23,Batu,20.5455,25.6455,22.480913,36.499992,89.38721,3.7063966,9.90494,Hujan
2024-02-24,Batu,20.3955,25.245499,22.249664,13.700001,91.617256,2.7492228,5.538339,Hujan
2024-02-25,Batu,19.9455,25.4455,22.266335,6.1999993,89.06997,2.992202,8.609551,Hujan
2024-02-26,Batu,19.4455,24.995499,21.849663,7.899999,87.76453,4.079308,8.569881,Hujan
2024-02-27,Batu,20.245499,24.845499,22.091333,1.1,89.23691,4.0840135,6.0,Berawan
2024-02-28,Batu,20.095499,24.845499,22.072584,34.399998,92.61255,2.9883807,9.64913,Hujan
2024-02-29,Batu,20.095499,26.0455,22.437166,34.5,89.06701,3.5518274,9.894318,Hujan
2024-03-01,Batu,20.1455,24.495499,21.989248,45.799995,90.989296,2.838704,8.009672,Hujan
2024-03-02,Batu,19.595499,24.6955,21.970503,24.7,90.13523,2.9442031,8.257941,Hujan
2024-03-03,Batu,20.1955,25.095499,22.1705,71.700005,90.726105,3.253093,8.582503,Hujan
2024-03-04,Batu,19.9455,24.6455,21.893417,39.999996,93.27329,3.7143726,5.694827,Hujan
2024-03-05,Batu,20.345499,25.4455,22.430914,79.2,91.81594,3.7541652,5.8394904,Hujan
2024-03-06,Batu,20.3955,26.0455,22.720499,50.2,90.802765,3.6121166,8.415806,Hujan
2024-03-07,Batu,20.7955,25.345499,22.530914,16.0,92.1004,3.185436,3.0234528,Hujan
2024-03-08,Batu,20.4455,25.745499,22.407999,25.8,90.58723,3.183983,6.1564226,Hujan
2024-03-09,Batu,20.6455,23.4455,21.912165,14.299999,88.784546,3.5277023,0.7244784,Hujan
2024-03-10,Batu,20.4455,25.095499,22.118416,6.7,82.566246,5.837048,3.3851156,Hujan
2024-03-11,Batu,20.2955,26.345499,22.74758,1.8,85.28241,3.7627602,4.5023913,Berawan
2024-03-12,Batu,20.995499,25.095499,22.69758,3.9999998,83.63042,7.936601,5.0831184,Berawan
2024-03-13,Batu,20.845499,24.6455,22.34758,8.1,85.80952,7.8412075,4.913518,Hujan
2024-03-14,Batu,21.0455,24.2955,22.291334,15.699999,87.12548,5.60295,1.9317497,Hujan
2024-03-15,Batu,20.595499,24.595499,22.320501,5.7999997,87.241585,3.72237,6.5653343,Hujan
2024-03-16,Batu,20.4455,27.1455,22.785082,1.1000001,81.95933,4.3829136,11.190238,Berawan
2024-03-17,Batu,20.0455,25.6955,22.19758,3.9999998,86.457756,2.8087168,11.26623,Berawan
2024-03-18,Batu,19.6455,26.245499,22.437166,0.90000004,79.23928,3.8685808,10.817164,Berawan
2024-03-19,Batu,19.095499,27.3955,22.416334,0.70000005,84.40481,4.6660924,11.628049,Berawan
2024-03-20,Batu,18.4455,26.1955,22.235079,4.6000004,81.41257,3.2507195,11.531729,Berawan
2024-03-21,Batu,19.5455,24.8955,21.714249,14.1,89.93694,3.2245085,9.299161,Hujan
2024-03-22,Batu,19.595499,25.345499,21.88508,1.5000001,90.43801,4.537256,10.0908985,Berawan
2024-03-23,Batu,18.7955,26.0455,22.162165,0.4,86.43043,5.8282776,11.156494,Berawan
2024-03-24,Batu,19.4455,25.595499,22.053827,0.70000005,88.98285,4.306315,10.982029,Berawan
2024-03-25,Batu,19.345499,24.6955,21.853836,15.8,88.9522,3.786363,10.429404,Hujan
2024-03-26,Batu,19.845499,25.2955,22.122581,17.800003,90.845245,3.563601,10.297631,Hujan
2024-03-27,Batu,19.3955,24.995499,21.593414,57.599995,92.102844,4.1499705,8.061968,Hujan
2024-03-28,Batu,19.9455,24.9455,21.557999,50.399994,94.10955,3.9069438,7.0945616,Hujan
2024-03-29,Batu,19.845499,24.595499,22.068415,2.4,91.65266,4.3290443,11.02565,Berawan
2024-03-30,Batu,20.3955,26.1455,22.816336,1.7000002,88.89777,4.575844,11.058688,Berawan
2024-03-31,Batu,20.7955,25.595499,22.487167,15.700001,93.00736,5.962414,10.774471,Hujan
2024-04-01,Batu,20.3955,25.3955,21.945498,14.3,94.2364,4.590204,7.1578436,Hujan
2024-04-02,Batu,20.3955,24.745499,22.112165,1.6000001,93.73849,4.619595,7.734024,Berawan
2024-04-03,Batu,20.1955,25.7955,22.770498,2.2,90.5313,4.394002,10.688954,Berawan
2024-04-04,Batu,20.745499,26.345499,22.755915,2.6999998,91.67214,5.1618443,10.2315,Berawan
2024-04-05,Batu,19.9455,25.6955,22.6205,1.6000001,89.48053,4.304593,10.305199,Berawan
2024-04-06,Batu,18.3955,26.745499,22.476751,1.4,83.09505,5.068759,11.0,Berawan
2024-04-07,Batu,19.2955,25.4455,21.983,38.6,90.111595,3.3385706,8.342944,Hujan
2024-04-08,Batu,20.3955,24.745499,22.262167,10.900002,91.91566,2.941559,4.298739,Hujan
2024-04-09,Batu,20.245499,24.745499,22.162163,22.800001,91.816154,2.6110673,5.8601413,Hujan
2024-04-10,Batu,19.845499,24.6455,21.75383,68.30001,92.81119,3.127181,6.63795,Hujan
2024-04-11,Batu,20.2955,24.7955,21.808,15.6,92.59574,3.2325127,3.8589425,Hujan
2024-04-12,Batu,20.345499,25.995499,22.457998,1.5000001,88.82635,4.381001,9.568527,Berawan
2024-04-13,Batu,19.745499,26.1955,22.199663,4.5,89.97524,4.438928,11.0,Berawan
2024-04-14,Batu,19.6955,25.2955,22.20175,6.2000003,91.16742,3.8439312,9.832843,Hujan
2024-04-15,Batu,19.8955,25.995499,22.608,2.6,89.58505,4.202619,11.0,Berawan
2024-04-16,Batu,19.6455,25.495499,22.318413,0.1,88.47816,4.3538656,11.186664,Berawan
2024-04-17,Batu,20.345499,24.4455,21.843416,2.8,93.090485,4.060098,5.4995575,Berawan
2024-04-18,Batu,20.1455,24.745499,21.922583,26.000002,91.2359,3.3459857,9.068659,Hujan
2024-04-19,Batu,19.5455,25.3955,22.012167,8.0,92.81255,3.7805302,10.0,Hujan
2024-04-20,Batu,19.495499,25.6455,22.507996,5.1,89.41095,3.7052188,11.055827,Hujan
2024-04-21,Batu,20.6455,24.8955,22.28508,17.6,91.00867,3.2937107,7.6041775,Hujan
2024-04-22,Batu,20.6455,24.1455,22.278833,15.300002,93.01047,3.5997758,7.494152,Hujan
2024-04-23,Batu,20.745499,25.095499,22.358,83.799995,91.49015,3.5771275,6.0443773,Hujan
2024-04-24,Batu,20.3955,25.495499,22.333,51.29999,92.10153,2.825231,6.158302,Hujan
2024-04-25,Batu,20.3955,24.095499,21.883001,8.900001,93.03855,3.3090222,1.4887772,Hujan
2024-04-26,Batu,19.595499,26.3955,22.568415,8.099999,88.45499,4.3234,10.152501,Hujan
2024-04-27,Batu,19.4455,26.995499,22.755919,0.4,84.868774,5.307071,11.0,Berawan
2024-04-28,Batu,19.995499,25.2955,22.424667,2.2999997,88.90235,3.9866018,10.410189,Berawan
2024-04-29,Batu,19.9455,25.6455,22.499664,0.5,90.724266,3.5040789,10.475462,Berawan
2024-04-30,Batu,20.1955,25.5455,22.358002,3.5,93.72433,4.440518,11.0,Berawan
2024-05-01,Batu,20.1455,26.1455,22.672583,1.9000001,90.847725,4.504874,11.0,Berawan
2024-05-02,Batu,20.1955,24.595499,22.124664,4.0,93.20514,4.706547,11.0,Berawan
2024-05-03,Batu,19.245499,25.2955,22.191332,3.3999996,92.39474,4.0625143,11.0,Berawan
2024-05-04,Batu,19.4455,24.8955,21.564249,0.0,88.49059,6.375105,10.088158,Cerah
2024-05-05,Batu,18.095499,24.9455,20.789248,0.0,82.13723,6.044083,11.133857,Cerah
2024-05-06,Batu,17.995499,24.9455,21.118416,1.5000001,82.3249,5.1858993,11.079482,Berawan
2024-05-07,Batu,18.0455,25.345499,21.328829,7.9,90.513985,4.738264,10.229874,Hujan
2024-05-08,Batu,19.0455,25.495499,21.768415,12.9,89.240395,3.380996,10.832872,Hujan
2024-05-09,Batu,19.1455,23.845499,21.445501,15.900001,90.45163,3.6764956,10.452596,Hujan
2024-05-10,Batu,18.595499,26.595499,22.397581,0.6,86.533264,4.054026,11.072982,Berawan
2024-05-11,Batu,19.595499,24.9455,21.91633,3.8000002,89.982666,3.773326,11.006616,Berawan
2024-05-12,Batu,19.2955,26.245499,22.337166,0.8000001,84.05254,5.0617757,11.0758915,Berawan
2024-05-13,Batu,18.3955,25.095499,21.699663,3.8,83.07911,4.036676,11.077441,Berawan
2024-05-14,Batu,18.9455,25.6455,22.008001,0.1,86.42216,4.558863,11.079062,Berawan
2024-05-15,Batu,18.3955,24.345499,21.35383,2.8000002,91.047874,4.2683854,11.012585,Berawan
2024-05-16,Batu,18.3955,25.245499,21.928831,0.4,85.86085,4.7921424,11.014255,Berawan
2024-05-17,Batu,19.495499,25.9455,22.020498,1.0,90.458015,4.9769244,11.084362,Berawan
2024-05-18,Batu,19.4455,25.595499,21.966333,1.9,88.025856,4.6383514,11.017777,Berawan
2024-05-19,Batu,18.6955,25.095499,21.712166,0.5,87.70985,4.889306,11.0,Berawan
2024-05-20,Batu,18.2955,24.0455,21.416334,2.0,92.30015,4.473362,10.877827,Berawan
2024-05-21,Batu,18.2955,24.6455,21.287169,3.3000002,90.06304,4.662589,11.023444,Berawan
2024-05-22,Batu,18.495499,24.7955,21.55175,2.8000002,88.25241,3.8819678,10.31157,Berawan
2024-05-23,Batu,19.0455,24.5455,21.424667,11.700001,90.997536,3.5727038,8.620973,Hujan
2024-05-24,Batu,18.845499,25.9455,21.812164,13.900002,88.80598,4.435089,8.0,Hujan
2024-05-25,Batu,20.595499,25.1955,22.091333,11.000001,90.56247,3.54814,8.528145,Hujan
2024-05-26,Batu,18.995499,24.745499,21.828833,14.700001,90.72199,3.9522212,11.017985,Hujan
2024-05-27,Batu,19.495499,25.745499,22.049662,5.3,88.00153,3.7067034,11.0,Hujan
2024-05-28,Batu,18.8955,25.8955,21.833,3.9,85.79565,3.7714703,11.037713,Berawan
2024-05-29,Batu,18.595499,26.3955,22.057999,2.9,84.07623,5.06255,11.039796,Berawan
2024-05-30,Batu,18.995499,25.345499,21.707994,1.9000001,91.19193,4.5122976,11.0,Berawan
2024-05-31,Batu,19.2955,25.3955,21.964249,4.6,91.208824,4.3561854,10.862848,Berawan
2024-06-01,Batu,19.595499,25.745499,22.357996,3.4999998,87.20078,4.264271,11.0,Berawan
2024-06-02,Batu,19.5455,24.6455,21.768417,2.1999998,90.42118,4.1526985,10.399878,Berawan
2024-06-03,Batu,20.1455,24.5455,21.937166,1.4000001,87.63105,6.1577115,11.0,Berawan
2024-06-04,Batu,18.245499,24.845499,21.530916,0.0,84.99004,5.4216895,11.0,Cerah
2024-06-05,Batu,18.745499,25.2955,21.3705,0.6,86.92521,6.0121284,11.0,Berawan
2024-06-06,Batu,18.495499,25.1955,21.430914,0.2,81.55595,5.125391,11.0,Berawan
2024-06-07,Batu,17.595499,24.8955,20.878832,6.5999994,89.11142,3.7018285,10.451552,Hujan
2024-06-08,Batu,18.745499,25.6455,21.955917,5.1,89.06033,4.464203,10.392146,Hujan
2024-06-09,Batu,19.3955,24.8955,21.624664,6.1,90.84344,4.26801,7.869193,Hujan
2024-06-10,Batu,19.095499,25.3955,22.078835,2.2999997,90.48334,4.356453,11.0,Berawan
2024-06-11,Batu,18.995499,24.8955,21.778831,1.8000002,89.74091,4.7215357,11.0,Berawan
2024-06-12,Batu,19.5455,25.345499,21.678833,2.5,90.58083,4.9306865,11.0,Berawan
2024-06-13,Batu,19.0455,24.3955,21.143415,44.2,91.57165,3.4095407,8.874559,Hujan
2024-06-14,Batu,19.0455,24.5455,21.260084,11.499999,90.01194,3.2748804,8.782134,Hujan
2024-06-15,Batu,18.595499,24.6455,21.01425,4.0,92.059814,4.2710085,10.839323,Berawan
2024-06-16,Batu,17.6955,24.745499,21.155916,0.3,84.54345,4.092924,11.0,Berawan
2024-06-17,Batu,18.245499,25.845499,21.76008,0.3,85.09413,4.907338,11.0,Berawan
2024-06-18,Batu,16.8955,24.6955,20.630915,0.0,81.41467,4.7056265,11.0,Cerah
2024-06-19,Batu,16.7955,23.6955,20.043415,0.0,83.22723,4.336423,11.0,Cerah
2024-06-20,Batu,16.6955,24.6955,20.4205,0.0,84.62742,4.7300997,11.0,Cerah
2024-06-21,Batu,16.6455,23.8955,19.970499,0.0,86.98328,5.7334037,11.0,Cerah
2024-06-22,Batu,16.9455,24.0455,20.108,0.70000005,86.98614,5.402965,11.0,Berawan
2024-06-23,Batu,17.7955,23.845499,20.512167,1.9,88.73541,5.168592,11.0,Berawan
2024-06-24,Batu,19.245499,23.4455,21.028831,2.8999999,91.52023,4.9542747,11.0,Berawan
2024-06-25,Batu,18.1955,24.0455,20.949667,11.000001,90.57186,4.323992,10.997127,Hujan
2024-06-26,Batu,18.595499,25.4455,21.537165,4.2,88.526024,4.350989,11.0,Berawan
2024-06-27,Batu,18.745499,25.995499,21.887163,5.9999995,85.95145,4.3702593,9.502577,Hujan
2024-06-28,Batu,18.6955,25.5455,21.755919,1.9000001,88.99991,4.5847983,11.0,Berawan
2024-06-29,Batu,19.345499,24.8955,21.718416,0.2,86.73584,5.1699457,11.0,Berawan
2024-06-30,Batu,18.745499,25.345499,21.782999,0.0,86.38134,5.8443317,11.0,Cerah
2024-07-01,Batu,19.3955,24.345499,21.516333,1.6,87.37473,5.389876,10.99338,Berawan
2024-07-02,Batu,18.595499,23.1955,20.626749,3.9,92.85441,4.912271,7.704334,Berawan
2024-07-03,Batu,18.9455,24.8955,21.414248,0.70000005,88.37472,4.8429775,7.9716263,Berawan
2024-07-04,Batu,19.0455,22.8955,20.77883,4.6,93.2283,3.3049695,6.067466,Berawan
2024-07-05,Batu,18.1455,24.2955,20.797585,0.5,89.7463,4.554944,11.0,Berawan
2024-07-06,Batu,17.8955,24.6955,21.051748,1.8000002,84.67927,4.6189017,11.0,Berawan
2024-07-07,Batu,17.7955,24.745499,20.82258,0.3,87.44803,5.0251365,11.0,Berawan
2024-07-08,Batu,17.2955,24.8955,20.76425,0.0,84.000084,4.978219,11.0,Cerah
2024-07-09,Batu,17.745499,25.6455,21.224667,0.0,82.924416,4.7413383,11.025824,Cerah
2024-07-10,Batu,17.245499,24.8955,20.949667,0.3,81.54863,5.985394,11.0,Berawan
2024-07-11,Batu,16.995499,23.3955,20.04133,0.2,80.921524,7.328782,11.0,Berawan
2024-07-12,Batu,15.8955,23.3955,19.835083,0.0,82.74628,5.67163,11.020144,Cerah
2024-07-13,Batu,16.095499,22.245499,18.749664,0.0,86.79791,7.150549,11.018277,Cerah
2024-07-14,Batu,14.745501,23.495499,19.014252,0.0,81.39283,5.338818,11.016405,Cerah
2024-07-15,Batu,15.245501,22.9455,18.828833,0.0,84.08226,6.6850023,11.014547,Cerah
2024-07-16,Batu,16.9455,24.1955,20.293415,0.0,87.41959,5.676685,10.92355,Cerah
2024-07-17,Batu,15.8455,25.1955,19.92675,0.0,80.50179,4.951453,11.149193,Cerah
2024-07-18,Batu,15.745501,24.845499,19.903833,0.0,79.199394,5.355306,11.0,Cerah
2024-07-19,Batu,16.4455,25.345499,20.405914,0.0,79.79223,6.199623,11.0,Cerah
2024-07-20,Batu,16.595499,24.495499,20.207998,0.1,85.91311,5.722982,11.0,Berawan
2024-07-21,Batu,17.1455,23.0455,19.870499,0.3,88.22769,5.953581,11.003789,Berawan
2024-07-22,Batu,16.1955,23.6955,19.741331,0.0,88.17169,5.9236946,11.002111,Cerah
2024-07-23,Batu,17.4455,24.345499,20.551748,0.90000004,88.46686,6.1230497,10.521622,Berawan
2024-07-24,Batu,17.8955,24.5455,20.582998,0.0,85.21293,5.759024,10.338528,Cerah
2024-07-25,Batu,16.5455,24.9455,20.618416,0.0,78.59584,5.9615083,9.990922,Cerah
2024-07-26,Batu,16.6955,24.4455,20.395502,0.0,81.798096,5.446191,11.064255,Cerah
2024-07-27,Batu,17.4455,25.6955,20.687166,2.2,86.53229,5.30295,11.0,Berawan
2024-07-28,Batu,17.6955,24.345499,20.176748,3.1000001,91.21439,5.783179,11.06133,Berawan
2024-07-29,Batu,16.9455,24.4455,20.280916,2.7,89.64828,5.214806,11.0,Berawan
2024-07-30,Batu,18.6955,24.345499,20.905916,3.4999998,90.259834,5.006167,10.311147,Berawan
2024-07-31,Batu,18.345499,24.745499,21.060083,2.3,89.75399,4.9613366,10.969375,Berawan
2024-08-01,Batu,18.245499,24.745499,21.057997,1.0,89.2526,4.3876233,11.0,Berawan
2024-08-02,Batu,18.495499,25.1455,21.153833,5.0999994,90.23704,4.311601,10.824258,Hujan
2024-08-03,Batu,18.9455,26.245499,21.605917,0.90000004,80.23379,5.9464965,11.0543165,Berawan
2024-08-04,Batu,17.4455,24.845499,20.5455,0.0,84.03583,6.0552187,11.120841,Cerah
2024-08-05,Batu,16.3955,25.495499,20.66633,0.0,70.63174,5.334571,11.119863,Cerah
2024-08-06,Batu,16.2955,24.595499,20.187168,0.1,83.39175,6.1873283,11.0,Berawan
2024-08-07,Batu,18.095499,25.4455,21.262167,1.8,87.28155,5.1353464,11.0,Berawan
2024-08-08,Batu,18.0455,24.745499,20.960081,2.4,87.82354,5.6679544,11.050214,Berawan
2024-08-09,Batu,18.8955,25.245499,21.328833,0.2,87.67516,6.4998784,10.80734,Berawan
2024-08-10,Batu,18.1455,25.095499,20.949667,0.3,86.572624,5.8501644,11.048994,Berawan
2024-08-11,Batu,16.3955,24.095499,19.643417,0.0,76.24499,7.2379875,11.115239,Cerah
2024-08-12,Batu,14.495501,24.345499,19.07675,0.0,70.213615,6.6477942,11.24801,Cerah
2024-08-13,Batu,15.4455,24.5455,19.6705,0.6,80.99471,6.178089,11.0476,Berawan
2024-08-14,Batu,16.4455,25.6955,20.701746,0.0,79.83381,6.878519,11.047251,Cerah
2024-08-15,Batu,16.6955,25.1455,20.22675,0.0,82.52134,7.043514,11.046959,Cerah
2024-08-16,Batu,15.8955,24.5455,19.712166,0.0,82.6833,5.7233124,11.113007,Cerah
2024-08-17,Batu,17.345499,24.6955,20.628832,0.0,77.131905,5.2190204,11.112733,Cerah
2024-08-18,Batu,17.5455,25.6955,21.164248,0.2,79.80217,7.1507196,11.039043,Berawan
2024-08-19,Batu,16.8955,25.995499,20.60383,0.2,81.00109,6.1797166,11.14775,Berawan
2024-08-20,Batu,16.9455,26.3955,21.037165,0.0,79.05416,5.8289933,11.046291,Cerah
2024-08-21,Batu,18.1455,25.8955,21.297583,0.1,78.681526,5.3436418,11.046346,Berawan
2024-08-22,Batu,17.495499,26.6455,21.383001,1.1,77.39646,5.666156,10.000551,Berawan
2024-08-23,Batu,17.345499,25.245499,20.685081,0.0,85.78836,6.306114,11.046706,Cerah
2024-08-24,Batu,17.7955,24.495499,20.374666,0.0,82.81061,8.441416,11.047,Cerah
2024-08-25,Batu,16.9455,25.8955,20.880915,4.7999997,81.45584,6.6366096,11.077324,Berawan
2024-08-26,Batu,18.0455,25.845499,21.374666,0.0,80.40742,6.3381143,11.120758,Cerah
2024-08-27,Batu,17.4455,25.3955,20.803831,0.0,75.10662,7.922633,11.0,Cerah
2024-08-28,Batu,17.245499,27.095499,21.38508,0.0,74.28482,6.3480124,11.178214,Cerah
2024-08-29,Batu,17.9455,25.3955,20.972582,0.0,73.05533,7.3202357,11.049425,Cerah
2024-08-30,Batu,17.3955,26.4455,21.19758,0.0,68.39075,6.6115294,11.30055,Cerah
2024-08-31,Batu,17.4455,26.095499,20.930914,0.0,82.508766,6.010144,11.050752,Cerah
2024-09-01,Batu,18.0455,25.6955,20.891333,2.1999998,88.21151,5.774672,10.425802,Berawan
2024-09-02,Batu,18.595499,27.095499,21.780914,0.0,82.17337,6.5870557,11.15821,Cerah
2024-09-03,Batu,17.245499,26.6955,21.330915,1.5,81.896225,6.151733,10.796464,Berawan
2024-09-04,Batu,17.845499,26.745499,21.76425,2.1,81.8745,5.8461647,11.096503,Berawan
2024-09-05,Batu,18.8955,25.8955,21.851746,1.4,87.23993,5.2926354,11.081511,Berawan
2024-09-06,Batu,18.1455,26.995499,22.135084,0.0,77.11907,6.5607786,11.272041,Cerah
2024-09-07,Batu,18.3955,26.6455,22.230917,0.2,79.398445,6.8776717,11.147028,Berawan
2024-09-08,Batu,18.595499,26.845499,22.245499,2.1,84.85096,6.1418376,11.077566,Berawan
